"ID";"Geslacht";"Leeftijd";"RegioS";"Perioden";"TotaalAlleOnderliggendeDoodsoorzaken_1";"TotaalInfectieuzeEnParasitaireZktn_2";"k_11Tuberculose_3";"k_12Meningokokkeninfecties_4";"k_13ViraleHepatitis_5";"k_14AIDS_6";"k_15OvInfectieuzeEnParasitaireZktn_7";"TotaalNieuwvormingen_8";"TotaalKwaadaardigeNieuwvormingen_9";"k_211KwNvVanLipMondEnKeel_10";"k_212KwNvVanSlokdarm_11";"k_213KwNvVanMaag_12";"k_214KwNvVanDikkeDarm_13";"k_215KwNvVanEndeldarmEnAnus_14";"k_216KwNvLeverEnIntrahGalwegen_15";"k_217KwNvVanGalblaasEnGalwegen_16";"k_218KwNvVanAlvleesklier_17";"k_219KwNvVanStrottehoofd_18";"k_2110KwNvVanLuchtpijpEnLong_19";"k_2111MelanoomVanHuid_20";"k_2112KwNvVanBorst_21";"k_2113KwNvVanBaarmoederhals_22";"k_2114KwNvVanBaarmoederlichaam_23";"k_2115KwNvVanEierstok_24";"k_2116KwNvVanProstaat_25";"k_2117KwNvNierBehalveNierbekken_26";"k_2118KwNvVanUrineblaas_27";"k_2119KwNvLymfEnBloedvWeefsel_28";"k_2120OvKwaadaardigeNieuwvormingen_29";"k_22OverigeNieuwvormingen_30";"k_3ZktnBloedBloedvormendeOrganenEn_31";"TotaalEndocrieneVoedingsStofwZ_32";"k_41Suikerziekte_33";"k_42OvEndocrieneVoedingsStofwis_34";"TotaalPsychischeStoornissen_35";"k_51PsychischeStoornissenDoorAlcohol_36";"k_52PsychischeStoornissenDrugsEnVl_37";"k_53OverigePsychischeStoornissen_38";"TotaalZiektenZenuwstelselEnZintuigen_39";"k_61Hersenvliesontsteking_40";"k_62ZiekteVanParkinson_41";"k_63OvZktnZenuwstelselEnZintuigen_42";"TotaalZiektenVanHartEnVaatstelsel_43";"TotaalZiektenVanDeKransvaten_44";"k_711AcuutHartinfarct_45";"k_712OverigeZiektenVanDeKransvaten_46";"k_72OverigeHartziekten_47";"k_73Hersenvaatletsels_48";"k_74OverigeZiektenHartEnVaatstelsel_49";"TotaalZiektenVanDeAdemhalingsorganen_50";"k_81Griep_51";"k_82Longontsteking_52";"TotaalChronischeAandOndersteLucht_53";"k_831Astma_54";"k_832OvChronAandOndersteLuchtw_55";"k_84OverigeZiektenAdemhalingsorganen_56";"TotaalZiektenSpijsverteringsorganen_57";"k_91MaagzweerEnZweerAanTwaalfvinge_58";"TotaalChronischeLeveraandoeningen_59";"k_921ChronischeLeveraandAlcohol_60";"k_922OvChronischeLeveraandoeningen_61";"k_93OvZiektenSpijsverteringsorganen_62";"k_10ZiektenHuidOnderhuidsBindweefsel_63";"TotaalZiektenSpierenBeendBindwfsl_64";"k_111ReumatoideArtritisEnArtrose_65";"k_112OvZktnSpierenBeendBindwfsl_66";"TotaalZktnUrinewegenEnGeslOrganen_67";"k_121ZiektenVanNierEnUrineleider_68";"k_122OvZktnUrinewegenEnGeslOrganen_69";"k_13ComplicatiesZwangerschapBevallin_70";"k_14AandoeningenVDPerinatalePeriode_71";"TotaalAangeborenAfwijkingen_72";"k_151AangeborenAfwZenuwstelsel_73";"k_152AangeborenAfwHartEnBloedvaten_74";"k_153OverigeAangeborenAfwijkingen_75";"TotaalSympEnOnvollOmschrZiekten_76";"k_161Wiegendood_77";"k_162OnvollOmschrEnOnbekOorzaken_78";"k_163OvSymptomenEnOnvolledigOmsch_79";"TotaalUitwendigeDoodsoorzaken_80";"TotaalOngevallen_81";"TotaalVervoersongevallen_82";"k_17111Wegverkeersongevallen_83";"k_17112OverigeVervoersongevallen_84";"k_1712AccidenteleVal_85";"k_1713AccidenteleVerdrinking_86";"k_1714AccidenteleVergiftiging_87";"k_1715OverigeOngevallen_88";"k_172Zelfdoding_89";"k_173MoordEnDoodslag_90";"k_174GebeurtenissenOpzetOnbekend_91";"k_175OverigeUitwendigeDoodsoorzaken_92";"k_18TotaalCOVID19Coronavirus19_93";"k_181VastgesteldeCOVID19_94";"k_182VermoedelijkeCOVID19_95"
"18148";"T001038";"71800";"GM0014";"2019JJ00";"293";"8";"0";"0";"0";"0";"8";"67";"61";"1";"0";"2";"8";"1";"0";"0";"2";"1";"10";"2";"4";"0";"0";"2";"8";"2";"1";"4";"13";"6";"0";"3";"2";"1";"38";"0";"0";"38";"24";"1";"4";"19";"81";"19";"11";"8";"29";"22";"11";"31";"0";"10";"18";"1";"17";"3";"9";"0";"0";"0";"0";"9";"1";"2";"0";"2";"6";"4";"2";"0";"0";"0";"0";"0";"0";"9";;"1";"8";"14";"12";"0";"0";"0";"12";"0";"0";"0";"0";"0";"0";"2";;;
"18149";"T001038";"71800";"GM0014";"2020JJ00";"314";"5";"0";"0";"0";"0";"5";"54";"52";"2";"3";"1";"5";"1";"1";"0";"3";"0";"3";"0";"3";"2";"1";"0";"4";"0";"1";"12";"10";"2";"1";"8";"5";"3";"47";"1";"0";"46";"22";"0";"6";"16";"86";"13";"11";"2";"39";"14";"20";"24";"0";"8";"10";"0";"10";"6";"6";"1";"1";"0";"1";"4";"0";"2";"1";"1";"14";"8";"6";"0";"0";"0";"0";"0";"0";"12";;"1";"11";"21";"20";"1";"1";"0";"19";"0";"0";"0";"0";"0";"0";"1";"12";"12";"0"
"18170";"T001038";"71800";"GM0392";"2016JJ00";"291";"9";"0";"0";"0";"0";"9";"55";"49";"0";"2";"3";"4";"0";"1";"1";"2";"0";"9";"1";"2";"1";"1";"0";"5";"0";"0";"6";"11";"6";"1";"11";"7";"4";"47";"1";"0";"46";"26";"0";"7";"19";"80";"18";"8";"10";"28";"20";"14";"29";"1";"9";"14";"0";"14";"5";"4";"0";"0";"0";"0";"4";"0";"2";"0";"2";"4";"2";"2";"0";"0";"0";"0";"0";"0";"9";;"0";"9";"14";"14";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";;;
"18171";"T001038";"71800";"GM0392";"2017JJ00";"301";"3";"0";"0";"0";"0";"3";"66";"62";"3";"1";"1";"5";"2";"1";"0";"2";"0";"14";"1";"3";"0";"1";"1";"10";"0";"5";"3";"9";"4";"0";"3";"2";"1";"42";"0";"0";"42";"22";"0";"5";"17";"88";"17";"8";"9";"27";"24";"20";"33";"4";"10";"14";"0";"14";"5";"7";"0";"0";"0";"0";"7";"1";"1";"1";"0";"8";"4";"4";"0";"0";"0";"0";"0";"0";"11";;"3";"8";"16";"11";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"5";;;
"18172";"T001038";"71800";"GM0392";"2018JJ00";"279";"13";"0";"0";"0";"0";"13";"41";"38";"1";"1";"0";"8";"1";"0";"0";"1";"0";"9";"0";"3";"0";"0";"0";"3";"1";"4";"1";"5";"3";"1";"9";"7";"2";"38";"0";"0";"38";"32";"0";"2";"30";"72";"10";"8";"2";"25";"21";"16";"27";"0";"12";"15";"0";"15";"0";"6";"0";"1";"1";"0";"5";"1";"2";"0";"2";"8";"4";"4";"0";"0";"0";"0";"0";"0";"8";;"3";"5";"21";"14";"0";"0";"0";"14";"0";"0";"0";"1";"0";"0";"6";;;
"18173";"T001038";"71800";"GM0392";"2019JJ00";"281";"8";"0";"0";"0";"0";"8";"44";"39";"1";"1";"2";"7";"2";"0";"0";"1";"0";"2";"3";"2";"0";"0";"1";"1";"0";"2";"3";"11";"5";"1";"3";"1";"2";"52";"0";"0";"52";"18";"0";"2";"16";"84";"19";"11";"8";"29";"23";"13";"29";"1";"8";"20";"1";"19";"0";"4";"0";"1";"0";"1";"3";"1";"0";"0";"0";"5";"4";"1";"0";"0";"0";"0";"0";"0";"6";;"3";"3";"26";"21";"1";"1";"0";"19";"0";"0";"1";"2";"0";"0";"3";;;
"18174";"T001038";"71800";"GM0392";"2020JJ00";"287";"4";"0";"0";"0";"0";"4";"46";"45";"0";"1";"1";"1";"1";"0";"0";"2";"0";"5";"2";"3";"0";"2";"1";"7";"0";"2";"7";"10";"1";"1";"7";"6";"1";"40";"0";"0";"40";"15";"0";"4";"11";"76";"15";"8";"7";"24";"23";"14";"22";"1";"7";"9";"0";"9";"5";"6";"0";"0";"0";"0";"6";"1";"0";"0";"0";"9";"5";"4";"0";"0";"0";"0";"0";"0";"12";;"4";"8";"16";"13";"1";"1";"0";"12";"0";"0";"0";"0";"0";"0";"3";"32";"27";"5"
"18195";"T001038";"71800";"GM0394";"2016JJ00";"150";"3";"0";"0";"0";"0";"3";"29";"24";"1";"0";"1";"2";"2";"0";"0";"2";"0";"3";"1";"1";"0";"0";"1";"2";"0";"1";"2";"5";"5";"0";"3";"3";"0";"16";"0";"0";"16";"15";"1";"5";"9";"50";"7";"4";"3";"19";"13";"11";"9";"0";"2";"3";"0";"3";"4";"5";"0";"1";"0";"1";"4";"0";"3";"1";"2";"4";"3";"1";"0";"0";"0";"0";"0";"0";"6";;"0";"6";"7";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"2";;;
"18196";"T001038";"71800";"GM0394";"2017JJ00";"154";"1";"0";"0";"0";"0";"1";"32";"31";"0";"2";"1";"1";"1";"2";"0";"1";"0";"7";"0";"3";"0";"0";"1";"4";"1";"0";"4";"3";"1";"0";"3";"3";"0";"27";"0";"0";"27";"14";"0";"4";"10";"32";"4";"1";"3";"13";"10";"5";"17";"1";"6";"7";"0";"7";"3";"5";"0";"0";"0";"0";"5";"0";"3";"2";"1";"6";"5";"1";"0";"0";"0";"0";"0";"0";"9";;"6";"3";"5";"4";"1";"1";"0";"3";"0";"0";"0";"0";"0";"0";"1";;;
"18197";"T001038";"71800";"GM0394";"2018JJ00";"197";"3";"0";"0";"0";"0";"3";"46";"46";"0";"3";"0";"2";"1";"0";"0";"2";"1";"9";"1";"5";"0";"1";"0";"8";"1";"2";"5";"5";"0";"0";"9";"8";"1";"20";"0";"0";"20";"16";"0";"4";"12";"52";"11";"4";"7";"14";"15";"12";"23";"1";"9";"9";"0";"9";"4";"2";"0";"0";"0";"0";"2";"1";"4";"0";"4";"4";"2";"2";"0";"0";"0";"0";"0";"0";"11";;"4";"7";"6";"4";"0";"0";"0";"3";"0";"0";"1";"1";"0";"0";"1";;;
"18198";"T001038";"71800";"GM0394";"2019JJ00";"150";"1";"0";"0";"0";"0";"1";"39";"35";"0";"1";"1";"5";"1";"0";"1";"3";"0";"10";"0";"2";"0";"0";"2";"1";"0";"1";"2";"5";"4";"0";"5";"5";"0";"14";"0";"0";"14";"10";"0";"3";"7";"48";"9";"6";"3";"18";"11";"10";"12";"0";"4";"6";"0";"6";"2";"5";"1";"0";"0";"0";"4";"0";"0";"0";"0";"4";"3";"1";"0";"0";"0";"0";"0";"0";"5";;"2";"3";"7";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"1";"1";;;
"18199";"T001038";"71800";"GM0394";"2020JJ00";"175";"1";"0";"0";"0";"0";"1";"32";"30";"1";"1";"1";"2";"2";"0";"0";"2";"0";"5";"1";"3";"0";"0";"1";"3";"0";"0";"4";"4";"2";"2";"2";"2";"0";"12";"0";"0";"12";"9";"0";"3";"6";"48";"12";"7";"5";"22";"7";"7";"15";"0";"4";"8";"0";"8";"3";"1";"0";"0";"0";"0";"1";"0";"3";"1";"2";"1";"0";"1";"0";"0";"0";"0";"0";"0";"10";;"2";"8";"7";"4";"0";"0";"0";"4";"0";"0";"0";"1";"0";"0";"2";"32";"31";"1"
"18220";"T001038";"71800";"GM0796";"2016JJ00";"188";"4";"0";"0";"0";"0";"4";"38";"36";"0";"1";"2";"5";"1";"2";"0";"1";"1";"7";"0";"2";"0";"0";"2";"5";"0";"0";"2";"5";"2";"3";"5";"4";"1";"25";"1";"0";"24";"14";"0";"2";"12";"54";"5";"2";"3";"17";"19";"13";"18";"0";"5";"8";"0";"8";"5";"3";"0";"0";"0";"0";"3";"0";"4";"2";"2";"3";"3";"0";"0";"0";"0";"0";"0";"0";"7";;"3";"4";"10";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";;;
"18221";"T001038";"71800";"GM0796";"2017JJ00";"206";"7";"0";"0";"0";"0";"7";"47";"41";"0";"1";"2";"4";"1";"0";"1";"1";"0";"7";"0";"3";"0";"0";"3";"3";"0";"1";"2";"12";"6";"0";"2";"2";"0";"23";"0";"0";"23";"14";"0";"2";"12";"58";"12";"6";"6";"15";"20";"11";"18";"1";"5";"10";"0";"10";"2";"7";"1";"0";"0";"0";"6";"0";"1";"0";"1";"3";"2";"1";"0";"0";"0";"0";"0";"0";"17";;"10";"7";"9";"8";"0";"0";"0";"7";"0";"0";"1";"0";"0";"0";"1";;;
"18222";"T001038";"71800";"GM0796";"2018JJ00";"255";"3";"0";"0";"0";"0";"3";"66";"57";"1";"2";"2";"6";"2";"0";"0";"5";"1";"4";"1";"8";"0";"0";"1";"3";"0";"1";"5";"15";"9";"1";"3";"2";"1";"33";"0";"0";"33";"23";"0";"3";"20";"71";"17";"9";"8";"21";"16";"17";"20";"3";"5";"9";"0";"9";"3";"6";"0";"1";"0";"1";"5";"0";"2";"0";"2";"8";"8";"0";"0";"0";"0";"0";"0";"0";"8";;"2";"6";"11";"11";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";;;
"18223";"T001038";"71800";"GM0796";"2019JJ00";"237";"5";"0";"0";"0";"0";"5";"54";"51";"1";"1";"1";"8";"1";"1";"0";"2";"1";"9";"1";"2";"0";"1";"0";"4";"1";"4";"5";"8";"3";"2";"7";"6";"1";"31";"0";"0";"31";"13";"0";"3";"10";"60";"10";"5";"5";"23";"18";"9";"19";"1";"4";"13";"0";"13";"1";"14";"0";"0";"0";"0";"14";"0";"1";"0";"1";"5";"2";"3";"0";"0";"0";"0";"0";"0";"11";;"7";"4";"15";"12";"1";"1";"0";"11";"0";"0";"0";"0";"0";"0";"3";;;
"18224";"T001038";"71800";"GM0796";"2020JJ00";"263";"7";"0";"0";"0";"0";"7";"43";"40";"1";"2";"3";"7";"1";"0";"0";"3";"0";"7";"0";"3";"0";"1";"1";"4";"0";"0";"4";"3";"3";"0";"4";"3";"1";"22";"0";"0";"22";"23";"0";"3";"20";"59";"15";"11";"4";"20";"15";"9";"20";"1";"4";"12";"1";"11";"3";"8";"0";"0";"0";"0";"8";"0";"1";"0";"1";"6";"3";"3";"0";"0";"0";"0";"0";"0";"13";;"7";"6";"11";"11";"0";"0";"0";"10";"0";"0";"1";"0";"0";"0";"0";"46";"39";"7"
"18245";"T001038";"71800";"GM0546";"2016JJ00";"135";"2";"0";"0";"0";"0";"2";"23";"22";"0";"0";"0";"1";"0";"0";"0";"0";"0";"4";"1";"2";"0";"0";"1";"4";"0";"1";"3";"5";"1";"0";"3";"3";"0";"20";"0";"0";"20";"9";"0";"4";"5";"43";"8";"7";"1";"19";"14";"2";"11";"0";"4";"6";"0";"6";"1";"3";"0";"0";"0";"0";"3";"0";"3";"2";"1";"4";"2";"2";"0";"0";"0";"0";"0";"0";"4";;"2";"2";"10";"8";"1";"1";"0";"6";"0";"0";"1";"0";"0";"0";"2";;;
"18246";"T001038";"71800";"GM0546";"2017JJ00";"138";"4";"0";"0";"0";"0";"4";"27";"23";"0";"1";"0";"1";"2";"1";"1";"0";"0";"6";"0";"2";"0";"0";"0";"1";"1";"0";"2";"5";"4";"0";"1";"1";"0";"24";"0";"0";"24";"7";"0";"2";"5";"44";"10";"5";"5";"20";"11";"3";"16";"1";"6";"9";"0";"9";"0";"3";"0";"0";"0";"0";"3";"1";"0";"0";"0";"3";"1";"2";"0";"0";"0";"0";"0";"0";"4";;"0";"4";"4";"4";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";;;
"18247";"T001038";"71800";"GM0546";"2018JJ00";"187";"2";"0";"0";"0";"0";"2";"42";"38";"0";"1";"0";"3";"1";"0";"0";"0";"0";"3";"0";"4";"0";"0";"2";"7";"1";"2";"5";"9";"4";"1";"7";"5";"2";"23";"0";"0";"23";"9";"0";"3";"6";"52";"13";"7";"6";"16";"17";"6";"18";"0";"10";"7";"0";"7";"1";"9";"0";"0";"0";"0";"9";"0";"2";"2";"0";"5";"3";"2";"0";"0";"0";"0";"0";"0";"5";;"2";"3";"12";"11";"0";"0";"0";"11";"0";"0";"0";"1";"0";"0";"0";;;
"18248";"T001038";"71800";"GM0546";"2019JJ00";"185";"8";"0";"0";"0";"0";"8";"27";"25";"0";"1";"0";"1";"0";"0";"0";"1";"0";"5";"0";"1";"1";"0";"0";"7";"0";"1";"4";"3";"2";"1";"5";"4";"1";"36";"0";"0";"36";"15";"0";"4";"11";"39";"8";"7";"1";"11";"17";"3";"22";"3";"5";"13";"1";"12";"1";"4";"0";"0";"0";"0";"4";"0";"4";"2";"2";"6";"4";"2";"0";"0";"0";"0";"0";"0";"9";;"3";"6";"9";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";;;
"18249";"T001038";"71800";"GM0546";"2020JJ00";"191";"5";"0";"0";"0";"0";"5";"29";"28";"0";"1";"0";"2";"2";"0";"0";"1";"0";"1";"2";"3";"0";"0";"2";"2";"0";"2";"2";"8";"1";"2";"2";"2";"0";"23";"1";"0";"22";"13";"0";"4";"9";"53";"10";"3";"7";"22";"14";"7";"12";"1";"4";"5";"0";"5";"2";"6";"1";"0";"0";"0";"5";"1";"4";"2";"2";"3";"1";"2";"0";"0";"0";"0";"0";"0";"8";;"4";"4";"9";"7";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"2";"21";"19";"2"
"18270";"T001038";"71800";"GM0935";"2016JJ00";"217";"4";"0";"0";"0";"0";"4";"33";"31";"0";"0";"0";"5";"1";"0";"0";"0";"0";"5";"0";"3";"0";"1";"2";"4";"0";"1";"5";"4";"2";"0";"4";"3";"1";"37";"0";"0";"37";"10";"0";"4";"6";"73";"15";"9";"6";"26";"24";"8";"18";"0";"10";"6";"0";"6";"2";"5";"0";"0";"0";"0";"5";"1";"1";"1";"0";"7";"7";"0";"0";"0";"0";"0";"0";"0";"6";;"4";"2";"18";"15";"0";"0";"0";"15";"0";"0";"0";"0";"0";"0";"3";;;
"18271";"T001038";"71800";"GM0935";"2017JJ00";"262";"7";"0";"0";"0";"0";"7";"52";"48";"0";"2";"4";"6";"0";"1";"0";"1";"1";"12";"0";"2";"0";"1";"0";"3";"0";"2";"3";"10";"4";"7";"6";"4";"2";"24";"0";"0";"24";"12";"0";"2";"10";"90";"14";"9";"5";"34";"28";"14";"20";"0";"5";"10";"1";"9";"5";"6";"0";"1";"0";"1";"5";"0";"3";"0";"3";"13";"6";"7";"0";"0";"0";"0";"0";"0";"14";;"6";"8";"8";"8";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";;;
"18272";"T001038";"71800";"GM0935";"2018JJ00";"252";"15";"0";"0";"0";"0";"15";"36";"33";"1";"0";"1";"3";"2";"1";"0";"1";"0";"7";"0";"4";"1";"0";"0";"4";"1";"2";"2";"3";"3";"1";"8";"5";"3";"33";"0";"0";"33";"15";"0";"2";"13";"72";"16";"11";"5";"18";"21";"17";"24";"1";"7";"11";"1";"10";"5";"8";"1";"0";"0";"0";"7";"1";"3";"1";"2";"8";"4";"4";"0";"0";"0";"0";"0";"0";"14";;"5";"9";"14";"10";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"4";;;
"18273";"T001038";"71800";"GM0935";"2019JJ00";"254";"5";"0";"0";"0";"0";"5";"45";"41";"0";"1";"2";"5";"1";"0";"0";"0";"0";"7";"0";"2";"0";"0";"2";"3";"2";"3";"1";"12";"4";"1";"3";"3";"0";"32";"0";"0";"32";"25";"0";"5";"20";"69";"13";"9";"4";"23";"20";"13";"27";"0";"13";"12";"0";"12";"2";"11";"0";"0";"0";"0";"11";"0";"2";"0";"2";"7";"3";"4";"0";"0";"0";"0";"0";"0";"14";;"4";"10";"13";"11";"0";"0";"0";"11";"0";"0";"0";"0";"0";"0";"2";;;
"18274";"T001038";"71800";"GM0935";"2020JJ00";"278";"9";"0";"0";"0";"0";"9";"40";"35";"0";"1";"2";"4";"0";"1";"0";"0";"0";"10";"0";"1";"1";"1";"1";"3";"0";"0";"3";"7";"5";"1";"7";"6";"1";"18";"2";"0";"16";"11";"0";"3";"8";"75";"11";"5";"6";"24";"26";"14";"17";"0";"4";"9";"1";"8";"4";"8";"1";"1";"0";"1";"6";"1";"0";"0";"0";"6";"2";"4";"0";"0";"0";"0";"0";"0";"9";;"5";"4";"8";"7";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"1";"68";"52";"16"
"18295";"T001038";"71800";"GM0268";"2016JJ00";"247";"5";"0";"0";"0";"0";"5";"54";"51";"0";"1";"1";"10";"0";"0";"1";"3";"0";"6";"2";"3";"0";"0";"1";"5";"2";"1";"3";"12";"3";"0";"6";"5";"1";"31";"0";"0";"31";"14";"0";"2";"12";"73";"19";"8";"11";"22";"17";"15";"25";"1";"3";"19";"0";"19";"2";"9";"0";"0";"0";"0";"9";"1";"0";"0";"0";"5";"4";"1";"0";"0";"0";"0";"0";"0";"5";;"3";"2";"19";"18";"1";"1";"0";"16";"0";"1";"0";"0";"0";"0";"1";;;
"18296";"T001038";"71800";"GM0268";"2017JJ00";"243";"9";"0";"0";"0";"0";"9";"41";"37";"0";"1";"2";"6";"3";"0";"0";"0";"0";"5";"0";"5";"1";"0";"0";"5";"2";"2";"2";"3";"4";"2";"7";"3";"4";"29";"0";"0";"29";"15";"0";"6";"9";"85";"17";"12";"5";"32";"19";"17";"24";"0";"6";"17";"0";"17";"1";"10";"0";"0";"0";"0";"10";"0";"2";"0";"2";"4";"0";"4";"0";"0";"0";"0";"0";"0";"5";;"2";"3";"10";"9";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"1";;;
"18297";"T001038";"71800";"GM0268";"2018JJ00";"232";"7";"1";"0";"0";"0";"6";"44";"42";"1";"0";"1";"2";"1";"1";"0";"2";"0";"14";"1";"2";"0";"0";"0";"4";"1";"1";"4";"7";"2";"0";"6";"3";"3";"24";"0";"0";"24";"20";"0";"2";"18";"76";"14";"7";"7";"23";"25";"14";"21";"2";"6";"7";"0";"7";"6";"8";"0";"2";"0";"2";"6";"0";"1";"1";"0";"9";"4";"5";"0";"0";"0";"0";"0";"0";"6";;"2";"4";"10";"8";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"2";;;
"18298";"T001038";"71800";"GM0268";"2019JJ00";"216";"2";"0";"0";"0";"0";"2";"57";"56";"1";"2";"1";"9";"3";"1";"1";"3";"0";"6";"2";"1";"1";"2";"3";"3";"1";"2";"4";"10";"1";"0";"3";"2";"1";"28";"0";"0";"28";"11";"0";"1";"10";"66";"16";"11";"5";"14";"19";"17";"16";"1";"4";"9";"0";"9";"2";"2";"1";"0";"0";"0";"1";"0";"6";"4";"2";"3";"3";"0";"0";"0";"0";"0";"0";"0";"6";;"2";"4";"16";"13";"1";"1";"0";"12";"0";"0";"0";"0";"0";"0";"3";;;
"18299";"T001038";"71800";"GM0268";"2020JJ00";"251";"6";"0";"0";"0";"0";"6";"37";"37";"0";"0";"0";"6";"0";"0";"0";"1";"0";"9";"1";"2";"0";"1";"0";"3";"1";"1";"4";"8";"0";"2";"7";"6";"1";"35";"0";"0";"35";"10";"0";"4";"6";"75";"15";"5";"10";"22";"18";"20";"13";"0";"2";"7";"1";"6";"4";"7";"0";"0";"0";"0";"7";"0";"2";"2";"0";"5";"3";"2";"0";"0";"0";"0";"0";"0";"3";;"2";"1";"13";"13";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"36";"32";"4"
"18320";"T001038";"71800";"GM0599";"2016JJ00";"979";"26";"0";"0";"0";"0";"26";"186";"178";"3";"2";"5";"18";"6";"3";"6";"10";"1";"29";"2";"10";"0";"0";"5";"12";"5";"9";"12";"40";"8";"3";"22";"18";"4";"133";"1";"0";"132";"71";"0";"16";"55";"297";"52";"37";"15";"100";"92";"53";"78";"2";"23";"41";"1";"40";"12";"36";"2";"4";"1";"3";"30";"2";"13";"2";"11";"28";"17";"11";"0";"0";"0";"0";"0";"0";"41";;"18";"23";"43";"36";"1";"0";"1";"34";"0";"0";"1";"0";"0";"0";"7";;;
"18321";"T001038";"71800";"GM0599";"2017JJ00";"994";"24";"0";"0";"0";"0";"24";"187";"174";"3";"7";"4";"13";"7";"1";"4";"9";"1";"31";"3";"18";"1";"1";"3";"7";"3";"6";"14";"38";"13";"4";"27";"23";"4";"115";"1";"0";"114";"71";"0";"14";"57";"289";"54";"35";"19";"104";"74";"57";"118";"7";"29";"57";"1";"56";"25";"43";"4";"4";"0";"4";"35";"3";"9";"3";"6";"26";"17";"9";"0";"0";"0";"0";"0";"0";"30";;"12";"18";"48";"38";"3";"3";"0";"34";"0";"0";"1";"2";"0";"0";"8";;;
"18322";"T001038";"71800";"GM0599";"2018JJ00";"997";"24";"0";"0";"0";"0";"24";"175";"163";"3";"10";"2";"10";"5";"2";"1";"14";"0";"27";"0";"12";"3";"3";"3";"19";"2";"9";"13";"25";"12";"7";"25";"22";"3";"120";"0";"0";"120";"74";"0";"24";"50";"285";"54";"33";"21";"102";"83";"46";"111";"8";"36";"58";"0";"58";"9";"37";"0";"3";"1";"2";"34";"4";"10";"5";"5";"30";"17";"13";"0";"0";"0";"0";"0";"0";"36";;"19";"17";"59";"48";"3";"3";"0";"44";"0";"0";"1";"3";"0";"1";"7";;;
"18323";"T001038";"71800";"GM0599";"2019JJ00";"984";"24";"0";"0";"1";"0";"23";"186";"174";"2";"4";"4";"9";"4";"1";"3";"9";"0";"37";"1";"14";"0";"3";"1";"21";"1";"3";"28";"29";"12";"2";"23";"21";"2";"118";"2";"0";"116";"79";"0";"22";"57";"257";"49";"26";"23";"92";"64";"52";"101";"8";"24";"54";"3";"51";"15";"32";"1";"0";"0";"0";"31";"4";"10";"3";"7";"42";"27";"15";"0";"0";"0";"0";"0";"0";"56";;"31";"25";"50";"40";"0";"0";"0";"39";"0";"0";"1";"0";"0";"1";"9";;;
"18324";"T001038";"71800";"GM0599";"2020JJ00";"1131";"23";"0";"0";"0";"0";"23";"188";"180";"3";"6";"5";"15";"5";"3";"1";"13";"1";"35";"2";"13";"1";"1";"2";"15";"1";"12";"15";"31";"8";"4";"12";"10";"2";"100";"0";"0";"100";"48";"0";"6";"42";"231";"50";"30";"20";"78";"58";"45";"92";"1";"22";"58";"2";"56";"11";"31";"1";"3";"1";"2";"27";"2";"6";"2";"4";"34";"14";"20";"0";"0";"1";"0";"0";"1";"52";;"36";"16";"60";"56";"3";"3";"0";"50";"0";"1";"2";"2";"0";"0";"2";"247";"234";"13"
"18345";"T001038";"71800";"GM0855";"2016JJ00";"312";"9";"1";"0";"0";"0";"8";"61";"59";"0";"1";"5";"3";"4";"0";"0";"3";"0";"13";"1";"2";"2";"1";"1";"5";"3";"2";"4";"9";"2";"2";"6";"5";"1";"48";"0";"0";"48";"19";"1";"7";"11";"103";"14";"10";"4";"41";"33";"15";"21";"0";"9";"8";"0";"8";"4";"11";"0";"0";"0";"0";"11";"2";"6";"0";"6";"7";"5";"2";"0";"0";"0";"0";"0";"0";"3";;"0";"3";"14";"12";"1";"1";"0";"11";"0";"0";"0";"1";"0";"0";"1";;;
"18346";"T001038";"71800";"GM0855";"2017JJ00";"337";"14";"0";"0";"0";"0";"14";"79";"74";"1";"3";"2";"10";"1";"0";"0";"2";"0";"12";"1";"5";"0";"0";"2";"4";"2";"1";"9";"19";"5";"0";"7";"5";"2";"30";"0";"0";"30";"23";"1";"6";"16";"99";"20";"7";"13";"40";"23";"16";"34";"3";"11";"14";"1";"13";"6";"11";"1";"1";"0";"1";"9";"1";"1";"0";"1";"8";"1";"7";"0";"0";"0";"0";"0";"0";"14";;"3";"11";"16";"15";"0";"0";"0";"14";"0";"0";"1";"0";"0";"0";"1";;;
