"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"LevendGeborenKinderen_2";"Overledenen_3";"TotaleVestiging_4";"VestigingVanuitEenAndereGemeente_5";"Immigratie_6";"TotaalVertrekInclAdmCorrecties_7";"VertrekNaarAndereGemeente_8";"EmigratieInclusiefAdmCorrecties_9";"OverigeCorrecties_10";"Bevolkingsgroei_11";"BevolkingsgroeiRelatief_12";"BevolkingsgroeiSinds1Januari_13";"BevolkingsgroeiSinds1JanuariRela_14";"BevolkingAanHetEindeVanDePeriode_15"
"17398";"GM0361";"2020JJ00";"109436";"1025";"969";"5841";"5107";"734";"5423";"4871";"552";"-14";"460";"0.42";"460";"0.42";"109896"
"17420";"GM0141";"2002JJ00";"71026";"964";"727";"3066";"2512";"554";"2552";"2212";"340";"-48";"703";"0.99";"703";"0.99";"71729"
"17433";"GM0141";"2003JJ00";"71729";"939";"713";"2625";"2314";"311";"2406";"2095";"311";"53";"498";"0.69";"498";"0.69";"72227"
"17446";"GM0141";"2004JJ00";"72227";"928";"692";"2350";"2076";"274";"2555";"2156";"399";"35";"66";"0.09";"66";"0.09";"72293"
"17459";"GM0141";"2005JJ00";"72293";"886";"657";"2335";"2093";"242";"2822";"2465";"357";"13";"-245";"-0.34";"-245";"-0.34";"72048"
"17472";"GM0141";"2006JJ00";"72048";"934";"611";"2410";"2192";"218";"2705";"2457";"248";"20";"48";"0.07";"48";"0.07";"72096"
"17485";"GM0141";"2007JJ00";"72096";"870";"622";"2429";"2164";"265";"2510";"2218";"292";"24";"191";"0.26";"191";"0.26";"72287"
"17498";"GM0141";"2008JJ00";"72287";"910";"685";"2678";"2192";"486";"2782";"2455";"327";"20";"141";"0.2";"141";"0.2";"72428"
"17511";"GM0141";"2009JJ00";"72428";"860";"645";"2416";"1924";"492";"2482";"2184";"298";"25";"174";"0.24";"174";"0.24";"72602"
"17524";"GM0141";"2010JJ00";"72602";"822";"654";"2429";"1972";"457";"2601";"2162";"439";"1";"-3";"0";"-3";"0";"72599"
"17537";"GM0141";"2011JJ00";"72599";"809";"634";"2534";"2029";"505";"2552";"2250";"302";"1";"158";"0.22";"158";"0.22";"72757"
"17550";"GM0141";"2012JJ00";"72757";"724";"631";"2599";"2062";"537";"2725";"2347";"378";"5";"-28";"-0.04";"-28";"-0.04";"72729"
"17563";"GM0141";"2013JJ00";"72729";"766";"705";"2447";"1953";"494";"2783";"2374";"409";"5";"-270";"-0.37";"-270";"-0.37";"72459"
"17576";"GM0141";"2014JJ00";"72459";"722";"633";"2378";"1978";"400";"2633";"2269";"364";"-2";"-168";"-0.23";"-168";"-0.23";"72291"
"17589";"GM0141";"2015JJ00";"72291";"759";"704";"2809";"2266";"543";"2734";"2368";"366";"4";"134";"0.19";"134";"0.19";"72425"
"17602";"GM0141";"2016JJ00";"72425";"705";"745";"3023";"2424";"599";"2926";"2578";"348";"-3";"54";"0.07";"54";"0.07";"72479"
"17615";"GM0141";"2017JJ00";"72479";"657";"742";"3356";"2866";"490";"3119";"2752";"367";"-2";"150";"0.21";"150";"0.21";"72629"
"17628";"GM0141";"2018JJ00";"72629";"639";"690";"3359";"2701";"658";"3087";"2658";"429";"-1";"220";"0.3";"220";"0.3";"72849"
"17641";"GM0141";"2019JJ00";"72849";"713";"702";"3210";"2570";"640";"2958";"2592";"366";"-5";"258";"0.35";"258";"0.35";"73107"
"17654";"GM0141";"2020JJ00";"73107";"673";"795";"3080";"2537";"543";"2929";"2584";"345";"-4";"25";"0.03";"25";"0.03";"73132"
"17676";"GM0034";"2002JJ00";"158902";"2595";"728";"11593";"9918";"1675";"7592";"6666";"926";"336";"6204";"3.9";"6204";"3.9";"165106"
"17689";"GM0034";"2003JJ00";"165106";"2720";"753";"11727";"10420";"1307";"7822";"6513";"1309";"-274";"5598";"3.39";"5598";"3.39";"170704"
"17702";"GM0034";"2004JJ00";"170704";"2578";"761";"10560";"9419";"1141";"8139";"6745";"1394";"65";"4303";"2.52";"4303";"2.52";"175007"
"17715";"GM0034";"2005JJ00";"175007";"2583";"806";"10537";"9355";"1182";"8858";"7091";"1767";"3";"3459";"1.98";"3459";"1.98";"178466"
"17728";"GM0034";"2006JJ00";"178466";"2624";"776";"9919";"8752";"1167";"9356";"7284";"2072";"47";"2458";"1.38";"2458";"1.38";"180924"
"17741";"GM0034";"2007JJ00";"180924";"2561";"790";"9149";"8007";"1142";"8604";"6865";"1739";"30";"2346";"1.3";"2346";"1.3";"183270"
"17754";"GM0034";"2008JJ00";"183270";"2510";"826";"9126";"7617";"1509";"8396";"6998";"1398";"62";"2476";"1.35";"2476";"1.35";"185746"
"17767";"GM0034";"2009JJ00";"185746";"2548";"843";"8182";"6657";"1525";"7525";"6296";"1229";"52";"2414";"1.3";"2414";"1.3";"188160"
"17780";"GM0034";"2010JJ00";"188160";"2598";"886";"8573";"6745";"1828";"7770";"6243";"1527";"-20";"2495";"1.33";"2495";"1.33";"190655"
"17793";"GM0034";"2011JJ00";"190655";"2473";"890";"8568";"6470";"2098";"7651";"5990";"1661";"8";"2508";"1.32";"2508";"1.32";"193163"
"17806";"GM0034";"2012JJ00";"193163";"2488";"973";"7999";"6230";"1769";"7467";"6168";"1299";"3";"2050";"1.06";"2050";"1.06";"195213"
"17819";"GM0034";"2013JJ00";"195213";"2319";"935";"7722";"5781";"1941";"8312";"6523";"1789";"6";"800";"0.41";"800";"0.41";"196013"
"17832";"GM0034";"2014JJ00";"196013";"2398";"857";"8189";"5972";"2217";"8806";"6932";"1874";"-5";"919";"0.47";"919";"0.47";"196932"
"17845";"GM0034";"2015JJ00";"196932";"2345";"932";"9104";"6898";"2206";"9310";"7298";"2012";"6";"1213";"0.62";"1213";"0.62";"198145"
"17858";"GM0034";"2016JJ00";"198145";"2359";"980";"10426";"8087";"2339";"9034";"7411";"1623";"-2";"2769";"1.4";"2769";"1.4";"200914"
"17871";"GM0034";"2017JJ00";"200914";"2299";"942";"10805";"8640";"2165";"9075";"7564";"1511";"-11";"3076";"1.53";"3076";"1.53";"203990"
"17884";"GM0034";"2018JJ00";"203990";"2362";"1016";"11564";"9095";"2469";"8984";"7489";"1495";"-12";"3914";"1.92";"3914";"1.92";"207904"
"17897";"GM0034";"2019JJ00";"207904";"2558";"1025";"12209";"9524";"2685";"9733";"8169";"1564";"-20";"3989";"1.92";"3989";"1.92";"211893"
"17910";"GM0034";"2020JJ00";"211893";"2503";"1084";"11748";"9617";"2131";"10348";"8941";"1407";"3";"2822";"1.33";"2822";"1.33";"214715"
"17932";"GM0484";"2002JJ00";"70649";"961";"463";"2526";"2087";"439";"2963";"2702";"261";"-4";"57";"0.08";"57";"0.08";"70706"
"17945";"GM0484";"2003JJ00";"70706";"928";"489";"2293";"1957";"336";"2971";"2552";"419";"10";"-229";"-0.32";"-229";"-0.32";"70477"
"17958";"GM0484";"2004JJ00";"70477";"913";"445";"2294";"2009";"285";"2673";"2271";"402";"25";"114";"0.16";"114";"0.16";"70591"
"17971";"GM0484";"2005JJ00";"70591";"799";"510";"2688";"2431";"257";"2622";"2218";"404";"9";"364";"0.52";"364";"0.52";"70955"
"17984";"GM0484";"2006JJ00";"70955";"808";"493";"2683";"2399";"284";"2862";"2294";"568";"9";"145";"0.2";"145";"0.2";"71100"
"17997";"GM0484";"2007JJ00";"71100";"893";"486";"2767";"2424";"343";"2648";"2265";"383";"32";"558";"0.78";"558";"0.78";"71658"
"18010";"GM0484";"2008JJ00";"71658";"888";"473";"2658";"2313";"345";"2576";"2255";"321";"23";"520";"0.73";"520";"0.73";"72178"
"18023";"GM0484";"2009JJ00";"72178";"892";"499";"2411";"2017";"394";"2464";"2106";"358";"16";"356";"0.49";"356";"0.49";"72534"
"18036";"GM0484";"2010JJ00";"72534";"950";"446";"2211";"1815";"396";"2559";"2233";"326";"-10";"146";"0.2";"146";"0.2";"72680"
"18049";"GM0484";"2011JJ00";"72680";"863";"498";"2387";"1941";"446";"2588";"2170";"418";"9";"173";"0.24";"173";"0.24";"72853"
"18062";"GM0484";"2012JJ00";"72853";"841";"526";"2191";"1852";"339";"2450";"2075";"375";"4";"60";"0.08";"60";"0.08";"72913"
"18075";"GM0484";"2013JJ00";"72913";"803";"515";"2289";"1929";"360";"2406";"2061";"345";"40";"211";"0.29";"211";"0.29";"73124"
"18088";"GM0484";"2014JJ00";"106785";"1118";"752";"3642";"3049";"593";"3368";"2848";"520";"-29";"611";"0.57";"611";"0.57";"107396"
"18101";"GM0484";"2015JJ00";"107396";"1093";"822";"4009";"3328";"681";"3717";"3247";"470";"1";"564";"0.53";"564";"0.53";"107960"
"18114";"GM0484";"2016JJ00";"107960";"1091";"842";"4880";"4060";"820";"4176";"3564";"612";"2";"955";"0.88";"955";"0.88";"108915"
"18127";"GM0484";"2017JJ00";"108915";"1081";"817";"4783";"4045";"738";"4275";"3717";"558";"-5";"767";"0.7";"767";"0.7";"109682"
"18140";"GM0484";"2018JJ00";"109682";"1062";"843";"5252";"4226";"1026";"4169";"3460";"709";"2";"1304";"1.19";"1304";"1.19";"110986"
"18153";"GM0484";"2019JJ00";"110986";"1110";"869";"4918";"3931";"987";"4250";"3531";"719";"2";"911";"0.82";"911";"0.82";"111897"
"18166";"GM0484";"2020JJ00";"111897";"1103";"943";"5038";"4266";"772";"4507";"3932";"575";"-1";"690";"0.62";"690";"0.62";"112587"
"18188";"GM1723";"2002JJ00";"9447";"119";"65";"278";"251";"27";"356";"300";"56";"-10";"-34";"-0.36";"-34";"-0.36";"9413"
"18201";"GM1723";"2003JJ00";"9413";"99";"48";"288";"254";"34";"349";"297";"52";"11";"1";"0.01";"1";"0.01";"9414"
"18214";"GM1723";"2004JJ00";"9414";"100";"55";"374";"345";"29";"320";"274";"46";"0";"99";"1.05";"99";"1.05";"9513"
"18227";"GM1723";"2005JJ00";"9513";"96";"46";"336";"312";"24";"413";"355";"58";"5";"-22";"-0.23";"-22";"-0.23";"9491"
"18240";"GM1723";"2006JJ00";"9491";"79";"56";"354";"308";"46";"407";"353";"54";"0";"-30";"-0.32";"-30";"-0.32";"9461"
"18253";"GM1723";"2007JJ00";"9461";"80";"41";"391";"354";"37";"435";"359";"76";"-1";"-6";"-0.06";"-6";"-0.06";"9455"
"18266";"GM1723";"2008JJ00";"9455";"76";"64";"343";"294";"49";"390";"343";"47";"1";"-34";"-0.36";"-34";"-0.36";"9421"
"18279";"GM1723";"2009JJ00";"9421";"89";"51";"322";"280";"42";"344";"293";"51";"-1";"15";"0.16";"15";"0.16";"9436"
"18292";"GM1723";"2010JJ00";"9436";"83";"69";"371";"316";"55";"355";"327";"28";"0";"30";"0.32";"30";"0.32";"9466"
"18305";"GM1723";"2011JJ00";"9466";"77";"65";"369";"325";"44";"320";"290";"30";"-2";"59";"0.62";"59";"0.62";"9525"
"18318";"GM1723";"2012JJ00";"9525";"78";"77";"469";"413";"56";"354";"317";"37";"-1";"115";"1.21";"115";"1.21";"9640"
"18331";"GM1723";"2013JJ00";"9640";"56";"71";"489";"435";"54";"399";"369";"30";"2";"77";"0.8";"77";"0.8";"9717"
"18344";"GM1723";"2014JJ00";"9717";"74";"61";"461";"390";"71";"437";"387";"50";"-1";"36";"0.37";"36";"0.37";"9753"
"18357";"GM1723";"2015JJ00";"9753";"80";"67";"552";"497";"55";"394";"344";"50";"0";"171";"1.75";"171";"1.75";"9924"
"18370";"GM1723";"2016JJ00";"9924";"94";"69";"574";"490";"84";"463";"413";"50";"-2";"134";"1.35";"134";"1.35";"10058"
"18383";"GM1723";"2017JJ00";"10058";"80";"88";"560";"495";"65";"527";"473";"54";"0";"25";"0.25";"25";"0.25";"10083"
"18396";"GM1723";"2018JJ00";"10083";"96";"76";"557";"478";"79";"510";"462";"48";"-1";"66";"0.65";"66";"0.65";"10149"
"18409";"GM1723";"2019JJ00";"10149";"91";"94";"548";"477";"71";"492";"415";"77";"1";"54";"0.53";"54";"0.53";"10203"
"18422";"GM1723";"2020JJ00";"10203";"90";"104";"700";"607";"93";"515";"458";"57";"-1";"170";"1.67";"170";"1.67";"10373"
"18444";"GM1959";"2002JJ00";;;;;;;;;;;;;;;
"18457";"GM1959";"2003JJ00";;;;;;;;;;;;;;;
"18470";"GM1959";"2004JJ00";;;;;;;;;;;;;;;
"18483";"GM1959";"2005JJ00";;;;;;;;;;;;;;;
"18496";"GM1959";"2006JJ00";;;;;;;;;;;;;;;
"18509";"GM1959";"2007JJ00";;;;;;;;;;;;;;;
"18522";"GM1959";"2008JJ00";;;;;;;;;;;;;;;
"18535";"GM1959";"2009JJ00";;;;;;;;;;;;;;;
"18548";"GM1959";"2010JJ00";;;;;;;;;;;;;;;
"18561";"GM1959";"2011JJ00";;;;;;;;;;;;;;;
"18574";"GM1959";"2012JJ00";;;;;;;;;;;;;;;
"18587";"GM1959";"2013JJ00";;;;;;;;;;;;;;;
"18600";"GM1959";"2014JJ00";;;;;;;;;;;;;;;
"18613";"GM1959";"2015JJ00";;;;;;;;;;;;;;;
"18626";"GM1959";"2016JJ00";;;;;;;;;;;;;;;
"18639";"GM1959";"2017JJ00";;;;;;;;;;;;;;;
"18652";"GM1959";"2018JJ00";;;;;;;;;;;;;;;
"18665";"GM1959";"2019JJ00";"55386";"563";"444";"1968";"1664";"304";"1507";"1328";"179";"1";"581";"1.05";"581";"1.05";"55967"
"18678";"GM1959";"2020JJ00";"55967";"563";"554";"2091";"1787";"304";"1718";"1558";"160";"3";"385";"0.69";"385";"0.69";"56352"
"18700";"GM1679";"2002JJ00";"11037";"112";"103";"423";"390";"33";"475";"387";"88";"0";"-43";"-0.39";"-43";"-0.39";"10994"
"18713";"GM1679";"2003JJ00";"10994";"104";"102";"402";"360";"42";"422";"368";"54";"13";"-5";"-0.05";"-5";"-0.05";"10989"
"18726";"GM1679";"2004JJ00";"10989";"102";"95";"360";"318";"42";"449";"413";"36";"11";"-71";"-0.65";"-71";"-0.65";"10918"
"18739";"GM1679";"2005JJ00";"10918";"90";"102";"528";"496";"32";"439";"397";"42";"3";"80";"0.73";"80";"0.73";"10998"
"18752";"GM1679";"2006JJ00";"10998";"86";"108";"353";"334";"19";"424";"394";"30";"4";"-89";"-0.81";"-89";"-0.81";"10909"
"18765";"GM1679";"2007JJ00";;;;;;;;;;;;;;;
"18778";"GM1679";"2008JJ00";;;;;;;;;;;;;;;
"18791";"GM1679";"2009JJ00";;;;;;;;;;;;;;;
"18804";"GM1679";"2010JJ00";;;;;;;;;;;;;;;
"18817";"GM1679";"2011JJ00";;;;;;;;;;;;;;;
"18830";"GM1679";"2012JJ00";;;;;;;;;;;;;;;
"18843";"GM1679";"2013JJ00";;;;;;;;;;;;;;;
"18856";"GM1679";"2014JJ00";;;;;;;;;;;;;;;
"18869";"GM1679";"2015JJ00";;;;;;;;;;;;;;;
"18882";"GM1679";"2016JJ00";;;;;;;;;;;;;;;
"18895";"GM1679";"2017JJ00";;;;;;;;;;;;;;;
"18908";"GM1679";"2018JJ00";;;;;;;;;;;;;;;
"18921";"GM1679";"2019JJ00";;;;;;;;;;;;;;;
"18934";"GM1679";"2020JJ00";;;;;;;;;;;;;;;
"18956";"GM0060";"2002JJ00";"3564";"44";"36";"185";"157";"28";"181";"172";"9";"0";"12";"0.34";"12";"0.34";"3576"
"18969";"GM0060";"2003JJ00";"3576";"52";"35";"162";"155";"7";"232";"227";"5";"2";"-51";"-1.43";"-51";"-1.43";"3525"
"18982";"GM0060";"2004JJ00";"3525";"40";"32";"162";"155";"7";"181";"153";"28";"6";"-5";"-0.14";"-5";"-0.14";"3520"
"18995";"GM0060";"2005JJ00";"3520";"49";"34";"136";"120";"16";"196";"184";"12";"0";"-45";"-1.28";"-45";"-1.28";"3475"
"19008";"GM0060";"2006JJ00";"3475";"38";"31";"146";"133";"13";"173";"161";"12";"5";"-15";"-0.43";"-15";"-0.43";"3460"
"19021";"GM0060";"2007JJ00";"3460";"43";"24";"129";"108";"21";"152";"138";"14";"0";"-4";"-0.12";"-4";"-0.12";"3456"
"19034";"GM0060";"2008JJ00";"3456";"48";"31";"174";"154";"20";"182";"169";"13";"1";"10";"0.29";"10";"0.29";"3466"
"19047";"GM0060";"2009JJ00";"3466";"44";"38";"159";"132";"27";"133";"120";"13";"3";"35";"1.01";"35";"1.01";"3501"
"19060";"GM0060";"2010JJ00";"3501";"36";"22";"148";"137";"11";"158";"146";"12";"-2";"2";"0.06";"2";"0.06";"3503"
"19073";"GM0060";"2011JJ00";"3503";"40";"31";"149";"136";"13";"137";"125";"12";"2";"23";"0.66";"23";"0.66";"3526"
"19086";"GM0060";"2012JJ00";"3526";"31";"29";"138";"120";"18";"141";"132";"9";"0";"-1";"-0.03";"-1";"-0.03";"3525"
"19099";"GM0060";"2013JJ00";"3525";"48";"23";"192";"176";"16";"164";"147";"17";"0";"53";"1.5";"53";"1.5";"3578"
"19112";"GM0060";"2014JJ00";"3578";"39";"26";"168";"143";"25";"167";"164";"3";"-2";"12";"0.34";"12";"0.34";"3590"
"19125";"GM0060";"2015JJ00";"3590";"37";"27";"184";"155";"29";"174";"133";"41";"1";"21";"0.58";"21";"0.58";"3611"
"19138";"GM0060";"2016JJ00";"3611";"27";"32";"212";"185";"27";"185";"159";"26";"0";"22";"0.61";"22";"0.61";"3633"
"19151";"GM0060";"2017JJ00";"3633";"36";"32";"226";"188";"38";"209";"195";"14";"0";"21";"0.58";"21";"0.58";"3654"
"19164";"GM0060";"2018JJ00";"3654";"32";"50";"242";"201";"41";"205";"181";"24";"0";"19";"0.52";"19";"0.52";"3673"
"19177";"GM0060";"2019JJ00";"3673";"33";"26";"255";"185";"70";"219";"164";"55";"0";"43";"1.17";"43";"1.17";"3716"
"19190";"GM0060";"2020JJ00";"3716";"30";"23";"256";"200";"56";"233";"176";"57";"0";"30";"0.81";"30";"0.81";"3746"
"19212";"GM0306";"2002JJ00";"7220";"81";"91";"406";"390";"16";"414";"387";"27";"-8";"-26";"-0.36";"-26";"-0.36";"7194"
"19225";"GM0306";"2003JJ00";"7194";"99";"70";"391";"369";"22";"389";"360";"29";"6";"37";"0.51";"37";"0.51";"7231"
"19238";"GM0306";"2004JJ00";"7231";"85";"99";"438";"429";"9";"384";"360";"24";"1";"41";"0.57";"41";"0.57";"7272"
"19251";"GM0306";"2005JJ00";"7272";"86";"72";"399";"387";"12";"439";"411";"28";"27";"1";"0.01";"1";"0.01";"7273"
"19264";"GM0306";"2006JJ00";;;;;;;;;;;;;;;
"19277";"GM0306";"2007JJ00";;;;;;;;;;;;;;;
"19290";"GM0306";"2008JJ00";;;;;;;;;;;;;;;
"19303";"GM0306";"2009JJ00";;;;;;;;;;;;;;;
"19316";"GM0306";"2010JJ00";;;;;;;;;;;;;;;
"19329";"GM0306";"2011JJ00";;;;;;;;;;;;;;;
"19342";"GM0306";"2012JJ00";;;;;;;;;;;;;;;
"19355";"GM0306";"2013JJ00";;;;;;;;;;;;;;;
"19368";"GM0306";"2014JJ00";;;;;;;;;;;;;;;
"19381";"GM0306";"2015JJ00";;;;;;;;;;;;;;;
"19394";"GM0306";"2016JJ00";;;;;;;;;;;;;;;
"19407";"GM0306";"2017JJ00";;;;;;;;;;;;;;;
"19420";"GM0306";"2018JJ00";;;;;;;;;;;;;;;
"19433";"GM0306";"2019JJ00";;;;;;;;;;;;;;;
"19446";"GM0306";"2020JJ00";;;;;;;;;;;;;;;
"19468";"GM0307";"2002JJ00";"129720";"2082";"1009";"6161";"5398";"763";"5775";"5136";"639";"42";"1501";"1.16";"1501";"1.16";"131221"
"19481";"GM0307";"2003JJ00";"131221";"2078";"1101";"6187";"5514";"673";"5539";"4838";"701";"5";"1630";"1.24";"1630";"1.24";"132851"
"19494";"GM0307";"2004JJ00";"132851";"2062";"975";"6219";"5573";"646";"5296";"4595";"701";"45";"2055";"1.55";"2055";"1.55";"134906"
"19507";"GM0307";"2005JJ00";"134906";"2049";"966";"7045";"6267";"778";"6011";"5118";"893";"-24";"2093";"1.55";"2093";"1.55";"136999"
"19520";"GM0307";"2006JJ00";"136999";"1994";"1001";"7442";"6436";"1006";"6422";"5430";"992";"42";"2055";"1.5";"2055";"1.5";"139054"
"19533";"GM0307";"2007JJ00";"139054";"2123";"971";"7105";"6011";"1094";"6157";"5442";"715";"57";"2157";"1.55";"2157";"1.55";"141211"
"19546";"GM0307";"2008JJ00";"141211";"2047";"967";"7467";"6215";"1252";"6599";"5890";"709";"53";"2001";"1.42";"2001";"1.42";"143212"
"19559";"GM0307";"2009JJ00";"143212";"2127";"990";"6355";"5264";"1091";"5872";"5210";"662";"30";"1650";"1.15";"1650";"1.15";"144862"
"19572";"GM0307";"2010JJ00";"144862";"2013";"939";"6365";"5192";"1173";"5704";"4933";"771";"-5";"1730";"1.19";"1730";"1.19";"146592"
"19585";"GM0307";"2011JJ00";"146592";"2033";"992";"6424";"5395";"1029";"5814";"5080";"734";"7";"1658";"1.13";"1658";"1.13";"148250"
"19598";"GM0307";"2012JJ00";"148250";"1991";"955";"6251";"5457";"794";"5869";"4946";"923";"-6";"1412";"0.95";"1412";"0.95";"149662"
"19611";"GM0307";"2013JJ00";"149662";"1860";"1078";"6223";"5396";"827";"5777";"4963";"814";"7";"1235";"0.83";"1235";"0.83";"150897"
"19624";"GM0307";"2014JJ00";"150897";"1908";"1050";"6901";"6040";"861";"6173";"5278";"895";"-2";"1584";"1.05";"1584";"1.05";"152481"
"19637";"GM0307";"2015JJ00";"152481";"1791";"1107";"7132";"6192";"940";"6684";"5742";"942";"-11";"1121";"0.74";"1121";"0.74";"153602"
"19650";"GM0307";"2016JJ00";"153602";"1801";"1077";"7621";"6753";"868";"7616";"6729";"887";"6";"735";"0.48";"735";"0.48";"154337"
"19663";"GM0307";"2017JJ00";"154337";"1792";"1094";"7821";"6908";"913";"7631";"6782";"849";"1";"889";"0.58";"889";"0.58";"155226"
"19676";"GM0307";"2018JJ00";"155226";"1793";"1126";"7807";"6830";"977";"7418";"6684";"734";"4";"1060";"0.68";"1060";"0.68";"156286"
"19689";"GM0307";"2019JJ00";"156286";"1744";"1082";"7705";"6615";"1090";"7376";"6569";"807";"-1";"990";"0.63";"990";"0.63";"157276"
"19702";"GM0307";"2020JJ00";"157276";"1691";"1153";"7493";"6617";"876";"7835";"7212";"623";"-10";"186";"0.12";"186";"0.12";"157462"
"19724";"GM0362";"2002JJ00";"77256";"740";"809";"5668";"3982";"1686";"4779";"3539";"1240";"19";"839";"1.09";"839";"1.09";"78095"
"19737";"GM0362";"2003JJ00";"78095";"803";"774";"5611";"4028";"1583";"4850";"3491";"1359";"-19";"771";"0.99";"771";"0.99";"78866"
"19750";"GM0362";"2004JJ00";"78866";"776";"764";"5705";"4105";"1600";"5554";"3820";"1734";"7";"170";"0.22";"170";"0.22";"79036"
"19763";"GM0362";"2005JJ00";"79036";"723";"776";"5670";"3923";"1747";"5821";"4069";"1752";"-58";"-262";"-0.33";"-262";"-0.33";"78774"
"19776";"GM0362";"2006JJ00";"78774";"759";"790";"6307";"4251";"2056";"6135";"4317";"1818";"30";"171";"0.22";"171";"0.22";"78945"
"19789";"GM0362";"2007JJ00";"78945";"754";"739";"6924";"4424";"2500";"6913";"4524";"2389";"9";"35";"0.04";"35";"0.04";"78980"
"19802";"GM0362";"2008JJ00";"78980";"778";"749";"7347";"4818";"2529";"6623";"4412";"2211";"35";"788";"1";"788";"1";"79768"
"19815";"GM0362";"2009JJ00";"79768";"732";"790";"7260";"4822";"2438";"6326";"4003";"2323";"51";"927";"1.16";"927";"1.16";"80695"
"19828";"GM0362";"2010JJ00";"80695";"808";"791";"7681";"5017";"2664";"6597";"4019";"2578";"0";"1101";"1.36";"1101";"1.36";"81796"
"19841";"GM0362";"2011JJ00";"81796";"818";"751";"8386";"5477";"2909";"6881";"3982";"2899";"-5";"1567";"1.92";"1567";"1.92";"83363"
"19854";"GM0362";"2012JJ00";"83363";"815";"848";"8117";"5187";"2930";"7071";"4250";"2821";"3";"1016";"1.22";"1016";"1.22";"84379"
"19867";"GM0362";"2013JJ00";"84379";"854";"824";"7853";"4808";"3045";"7242";"4244";"2998";"-5";"636";"0.75";"636";"0.75";"85015"
"19880";"GM0362";"2014JJ00";"85015";"895";"800";"9541";"6163";"3378";"7515";"4713";"2802";"26";"2147";"2.53";"2147";"2.53";"87162"
"19893";"GM0362";"2015JJ00";"87162";"839";"865";"9849";"6188";"3661";"8388";"5218";"3170";"5";"1440";"1.65";"1440";"1.65";"88602"
"19906";"GM0362";"2016JJ00";"88602";"898";"853";"9706";"5993";"3713";"9063";"5796";"3267";"4";"692";"0.78";"692";"0.78";"89294"
"19919";"GM0362";"2017JJ00";"89294";"809";"844";"10330";"6079";"4251";"9720";"6322";"3398";"1";"576";"0.65";"576";"0.65";"89870"
"19932";"GM0362";"2018JJ00";"89870";"821";"792";"10822";"6225";"4597";"9877";"6356";"3521";"-6";"968";"1.08";"968";"1.08";"90838"
"19945";"GM0362";"2019JJ00";"90838";"809";"790";"11193";"6195";"4998";"10364";"6915";"3449";"-11";"837";"0.92";"837";"0.92";"91675"
"19958";"GM0362";"2020JJ00";"91675";"786";"916";"9656";"6202";"3454";"10370";"7157";"3213";"-2";"-846";"-0.92";"-846";"-0.92";"90829"
"19980";"GM0363";"2002JJ00";"735526";"10481";"6546";"35793";"22658";"13135";"39673";"30627";"9046";"981";"1036";"0.14";"1036";"0.14";"736562"
"19993";"GM0363";"2003JJ00";"736562";"10643";"6560";"36122";"24514";"11608";"38548";"29501";"9047";"885";"2542";"0.35";"2542";"0.35";"739104"
"20006";"GM0363";"2004JJ00";"739104";"10688";"5876";"37099";"25552";"11547";"39292";"29595";"9697";"1060";"3679";"0.5";"3679";"0.5";"742783"
"20019";"GM0363";"2005JJ00";"742783";"10670";"5960";"38440";"27319";"11121";"43685";"30565";"13120";"822";"287";"0.04";"287";"0.04";"743070"
"20032";"GM0363";"2006JJ00";"743079";"10260";"5727";"41657";"29149";"12508";"47157";"30365";"16792";"772";"-195";"-0.03";"-195";"-0.03";"742884"
"20045";"GM0363";"2007JJ00";"742884";"10504";"5586";"44491";"29539";"14952";"45830";"30784";"15046";"630";"4209";"0.57";"4209";"0.57";"747093"
"20058";"GM0363";"2008JJ00";"747093";"10661";"5679";"49414";"30795";"18619";"46598";"29950";"16648";"714";"8512";"1.14";"8512";"1.14";"755605"
"20071";"GM0363";"2009JJ00";"755605";"11114";"5313";"49109";"30528";"18581";"43817";"28772";"15045";"759";"11852";"1.57";"11852";"1.57";"767457"
"20084";"GM0363";"2010JJ00";"767457";"11459";"5406";"51417";"31962";"19455";"45052";"28493";"16559";"-67";"12351";"1.61";"12351";"1.61";"779808"
"20097";"GM0363";"2011JJ00";"779808";"11191";"5314";"52108";"31435";"20673";"47950";"29578";"18372";"267";"10302";"1.32";"10302";"1.32";"790110"
"20110";"GM0363";"2012JJ00";"790110";"10992";"5535";"53856";"33652";"20204";"50170";"30135";"20035";"25";"9168";"1.16";"9168";"1.16";"799278"
"20123";"GM0363";"2013JJ00";"799278";"11063";"5412";"55689";"35227";"20462";"50024";"30700";"19324";"173";"11489";"1.44";"11489";"1.44";"810767"
